parent_theme,child_theme,topic,geography_type,geography,metric,stratum,year,epiweek,start_date,metric_value
infectious_disease,respiratory,Influenza,UKHSA Region,East of England,weekly_hospital_admission_rate_by_geography,default,2022,28,11/07/2022,0.213626832
infectious_disease,respiratory,Influenza,UKHSA Region,London,weekly_hospital_admission_rate_by_geography,default,2022,28,11/07/2022,0.511787772
infectious_disease,respiratory,Influenza,UKHSA Region,North East,weekly_hospital_admission_rate_by_geography,default,2022,28,11/07/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,North West,weekly_hospital_admission_rate_by_geography,default,2022,28,11/07/2022,0.260046154
infectious_disease,respiratory,Influenza,UKHSA Region,South East,weekly_hospital_admission_rate_by_geography,default,2022,28,11/07/2022,0.122541361
infectious_disease,respiratory,Influenza,UKHSA Region,South West,weekly_hospital_admission_rate_by_geography,default,2022,28,11/07/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,West Midlands,weekly_hospital_admission_rate_by_geography,default,2022,28,11/07/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,Yorkshire and Humber,weekly_hospital_admission_rate_by_geography,default,2022,28,11/07/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,East Midlands,weekly_hospital_admission_rate_by_geography,default,2022,29,18/07/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,East of England,weekly_hospital_admission_rate_by_geography,default,2022,29,18/07/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,London,weekly_hospital_admission_rate_by_geography,default,2022,29,18/07/2022,0.562966526
infectious_disease,respiratory,Influenza,UKHSA Region,North East,weekly_hospital_admission_rate_by_geography,default,2022,29,18/07/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,North West,weekly_hospital_admission_rate_by_geography,default,2022,29,18/07/2022,0.118575543
infectious_disease,respiratory,Influenza,UKHSA Region,South East,weekly_hospital_admission_rate_by_geography,default,2022,29,18/07/2022,0.122541361
infectious_disease,respiratory,Influenza,UKHSA Region,South West,weekly_hospital_admission_rate_by_geography,default,2022,29,18/07/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,West Midlands,weekly_hospital_admission_rate_by_geography,default,2022,29,18/07/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,Yorkshire and Humber,weekly_hospital_admission_rate_by_geography,default,2022,29,18/07/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,East Midlands,weekly_hospital_admission_rate_by_geography,default,2022,30,25/07/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,East of England,weekly_hospital_admission_rate_by_geography,default,2022,30,25/07/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,London,weekly_hospital_admission_rate_by_geography,default,2022,30,25/07/2022,0.102357551
infectious_disease,respiratory,Influenza,UKHSA Region,North East,weekly_hospital_admission_rate_by_geography,default,2022,30,25/07/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,North West,weekly_hospital_admission_rate_by_geography,default,2022,30,25/07/2022,0.207507193
infectious_disease,respiratory,Influenza,UKHSA Region,South East,weekly_hospital_admission_rate_by_geography,default,2022,30,25/07/2022,0.122541361
infectious_disease,respiratory,Influenza,UKHSA Region,South West,weekly_hospital_admission_rate_by_geography,default,2022,30,25/07/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,West Midlands,weekly_hospital_admission_rate_by_geography,default,2022,30,25/07/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,Yorkshire and Humber,weekly_hospital_admission_rate_by_geography,default,2022,30,25/07/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,East Midlands,weekly_hospital_admission_rate_by_geography,default,2022,31,01/08/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,East of England,weekly_hospital_admission_rate_by_geography,default,2022,31,01/08/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,London,weekly_hospital_admission_rate_by_geography,default,2022,31,01/08/2022,0.255893886
infectious_disease,respiratory,Influenza,UKHSA Region,North East,weekly_hospital_admission_rate_by_geography,default,2022,31,01/08/2022,0.208954543
infectious_disease,respiratory,Influenza,UKHSA Region,North West,weekly_hospital_admission_rate_by_geography,default,2022,31,01/08/2022,0.097467691
infectious_disease,respiratory,Influenza,UKHSA Region,South East,weekly_hospital_admission_rate_by_geography,default,2022,31,01/08/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,South West,weekly_hospital_admission_rate_by_geography,default,2022,31,01/08/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,West Midlands,weekly_hospital_admission_rate_by_geography,default,2022,31,01/08/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,Yorkshire and Humber,weekly_hospital_admission_rate_by_geography,default,2022,31,01/08/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,East Midlands,weekly_hospital_admission_rate_by_geography,default,2022,32,08/08/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,East of England,weekly_hospital_admission_rate_by_geography,default,2022,32,08/08/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,London,weekly_hospital_admission_rate_by_geography,default,2022,32,08/08/2022,0.358251423
infectious_disease,respiratory,Influenza,UKHSA Region,North East,weekly_hospital_admission_rate_by_geography,default,2022,32,08/08/2022,0.85968262
infectious_disease,respiratory,Influenza,UKHSA Region,North West,weekly_hospital_admission_rate_by_geography,default,2022,32,08/08/2022,0.26679498
infectious_disease,respiratory,Influenza,UKHSA Region,South East,weekly_hospital_admission_rate_by_geography,default,2022,32,08/08/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,South West,weekly_hospital_admission_rate_by_geography,default,2022,32,08/08/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,West Midlands,weekly_hospital_admission_rate_by_geography,default,2022,32,08/08/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,Yorkshire and Humber,weekly_hospital_admission_rate_by_geography,default,2022,32,08/08/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,East Midlands,weekly_hospital_admission_rate_by_geography,default,2022,33,15/08/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,East of England,weekly_hospital_admission_rate_by_geography,default,2022,33,15/08/2022,0.099468291
infectious_disease,respiratory,Influenza,UKHSA Region,London,weekly_hospital_admission_rate_by_geography,default,2022,33,15/08/2022,0.307072639
infectious_disease,respiratory,Influenza,UKHSA Region,North East,weekly_hospital_admission_rate_by_geography,default,2022,33,15/08/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,North West,weekly_hospital_admission_rate_by_geography,default,2022,33,15/08/2022,0.088931657
infectious_disease,respiratory,Influenza,UKHSA Region,South East,weekly_hospital_admission_rate_by_geography,default,2022,33,15/08/2022,0.122541361
infectious_disease,respiratory,Influenza,UKHSA Region,South West,weekly_hospital_admission_rate_by_geography,default,2022,33,15/08/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,West Midlands,weekly_hospital_admission_rate_by_geography,default,2022,33,15/08/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,Yorkshire and Humber,weekly_hospital_admission_rate_by_geography,default,2022,33,15/08/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,East Midlands,weekly_hospital_admission_rate_by_geography,default,2022,34,22/08/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,East of England,weekly_hospital_admission_rate_by_geography,default,2022,34,22/08/2022,0.320440233
infectious_disease,respiratory,Influenza,UKHSA Region,London,weekly_hospital_admission_rate_by_geography,default,2022,34,22/08/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,North East,weekly_hospital_admission_rate_by_geography,default,2022,34,22/08/2022,0.143280432
infectious_disease,respiratory,Influenza,UKHSA Region,North West,weekly_hospital_admission_rate_by_geography,default,2022,34,22/08/2022,0.029643886
infectious_disease,respiratory,Influenza,UKHSA Region,South East,weekly_hospital_admission_rate_by_geography,default,2022,34,22/08/2022,0.122541361
infectious_disease,respiratory,Influenza,UKHSA Region,South West,weekly_hospital_admission_rate_by_geography,default,2022,34,22/08/2022,0.105955549
infectious_disease,respiratory,Influenza,UKHSA Region,West Midlands,weekly_hospital_admission_rate_by_geography,default,2022,34,22/08/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,Yorkshire and Humber,weekly_hospital_admission_rate_by_geography,default,2022,34,22/08/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,East Midlands,weekly_hospital_admission_rate_by_geography,default,2022,35,29/08/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,East of England,weekly_hospital_admission_rate_by_geography,default,2022,35,29/08/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,London,weekly_hospital_admission_rate_by_geography,default,2022,35,29/08/2022,0.720837593
infectious_disease,respiratory,Influenza,UKHSA Region,North East,weekly_hospital_admission_rate_by_geography,default,2022,35,29/08/2022,0.286560863
infectious_disease,respiratory,Influenza,UKHSA Region,North West,weekly_hospital_admission_rate_by_geography,default,2022,35,29/08/2022,0.162446156
infectious_disease,respiratory,Influenza,UKHSA Region,South East,weekly_hospital_admission_rate_by_geography,default,2022,35,29/08/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,South West,weekly_hospital_admission_rate_by_geography,default,2022,35,29/08/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,West Midlands,weekly_hospital_admission_rate_by_geography,default,2022,35,29/08/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,Yorkshire and Humber,weekly_hospital_admission_rate_by_geography,default,2022,35,29/08/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,East Midlands,weekly_hospital_admission_rate_by_geography,default,2022,36,05/09/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,East of England,weekly_hospital_admission_rate_by_geography,default,2022,36,05/09/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,London,weekly_hospital_admission_rate_by_geography,default,2022,36,05/09/2022,0.716502845
infectious_disease,respiratory,Influenza,UKHSA Region,North East,weekly_hospital_admission_rate_by_geography,default,2022,36,05/09/2022,0.143280432
infectious_disease,respiratory,Influenza,UKHSA Region,North West,weekly_hospital_admission_rate_by_geography,default,2022,36,05/09/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,South East,weekly_hospital_admission_rate_by_geography,default,2022,36,05/09/2022,0.122541361
infectious_disease,respiratory,Influenza,UKHSA Region,South West,weekly_hospital_admission_rate_by_geography,default,2022,36,05/09/2022,0.339111209
infectious_disease,respiratory,Influenza,UKHSA Region,West Midlands,weekly_hospital_admission_rate_by_geography,default,2022,36,05/09/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,Yorkshire and Humber,weekly_hospital_admission_rate_by_geography,default,2022,36,05/09/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,East Midlands,weekly_hospital_admission_rate_by_geography,default,2022,37,12/09/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,East of England,weekly_hospital_admission_rate_by_geography,default,2022,37,12/09/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,London,weekly_hospital_admission_rate_by_geography,default,2022,37,12/09/2022,0.562966526
infectious_disease,respiratory,Influenza,UKHSA Region,North East,weekly_hospital_admission_rate_by_geography,default,2022,37,12/09/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,North West,weekly_hospital_admission_rate_by_geography,default,2022,37,12/09/2022,0.044197898
infectious_disease,respiratory,Influenza,UKHSA Region,South East,weekly_hospital_admission_rate_by_geography,default,2022,37,12/09/2022,0.367624074
infectious_disease,respiratory,Influenza,UKHSA Region,South West,weekly_hospital_admission_rate_by_geography,default,2022,37,12/09/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,West Midlands,weekly_hospital_admission_rate_by_geography,default,2022,37,12/09/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,Yorkshire and Humber,weekly_hospital_admission_rate_by_geography,default,2022,37,12/09/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,East Midlands,weekly_hospital_admission_rate_by_geography,default,2022,38,19/09/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,East of England,weekly_hospital_admission_rate_by_geography,default,2022,38,19/09/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,London,weekly_hospital_admission_rate_by_geography,default,2022,38,19/09/2022,0.716502845
infectious_disease,respiratory,Influenza,UKHSA Region,North East,weekly_hospital_admission_rate_by_geography,default,2022,38,19/09/2022,0.176248103
infectious_disease,respiratory,Influenza,UKHSA Region,North West,weekly_hospital_admission_rate_by_geography,default,2022,38,19/09/2022,0.203343272
infectious_disease,respiratory,Influenza,UKHSA Region,South East,weekly_hospital_admission_rate_by_geography,default,2022,38,19/09/2022,0.204656199
infectious_disease,respiratory,Influenza,UKHSA Region,South West,weekly_hospital_admission_rate_by_geography,default,2022,38,19/09/2022,0.105955549
infectious_disease,respiratory,Influenza,UKHSA Region,West Midlands,weekly_hospital_admission_rate_by_geography,default,2022,38,19/09/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,Yorkshire and Humber,weekly_hospital_admission_rate_by_geography,default,2022,38,19/09/2022,0
infectious_disease,respiratory,Influenza,UKHSA Region,East Midlands,weekly_hospital_admission_rate_by_geography,default,2022,39,26/09/2022,0.740935981
infectious_disease,respiratory,Influenza,UKHSA Region,East of England,weekly_hospital_admission_rate_by_geography,default,2022,39,26/09/2022,0.213626832
infectious_disease,respiratory,Influenza,UKHSA Region,London,weekly_hospital_admission_rate_by_geography,default,2022,39,26/09/2022,0.818860412
